,REPORT_DATE,REPORTED_DATE,FREQ_CODE,SECURITY_CODE,AUDITED,MONTH_IN_PERIOD,SCFI_1,SCFI_2,SCFI_3,SCFI_3_1,SCFI_4,SCFI_5,SCFI_5_1,SCFI_7,SCFI_6,SCFI_9,SCFI_10,SCFI_11,SCFI_11_1,SCFI_11_2,SCFI_11_3,SCFI_11_4,SCFI_12,SCFI_13,SCFI_14,SCFI_14_1,SCFI_14_2,SCFI_15,SCFI_16,SCFI_16_1,SCFI_17,SCFI_18,SCFI_19,SCFI_19_1,SCFI_19_2,SCFI_19_3,SCFI_20,SCFI_20_1,SCFI_20_2,SCFI_20_3,SCFI_20_4,SCFI_20_5,SCFI_21,SCFI_21_1,SCFI_31,SCFI_32,SCFI_33,SCFI_34,SCFI_40,SCFI_40_1,SCFI_40_2,SCFI_40_3,SCFI_40_4,SCFI_40_5,SCFI_40_6,SCFI_30,SCFI_35,SCFI_36,SCFI_37,SCFI_38,SCFI_39,SCFI_45,SCFI_45_1,SCFI_46,SCFI_47,SCFI_48,SCFI_49,SCFI_50,SCFI_50_1,SCFI_50_2,SCFI_42,SCFI_42_1,SCFI_42_2,SCFI_51,SCFI_51_1,SCFI_51_2,SCFI_52,SCFI_44,SCFI_43,SCFI_43_1,SCFI_60,SCFI_61,SCFI_62,SCFI_62_1,SCFI_62_2,SCFI_63,SCFI_64,SCFI_65,SCFI_70,SCFI_71,SCFI_72,SCFI_73,SCFI_73_1,SCFI_73_2,SCFI_74,SCFI_74_1,SCFI_74_2,SCFI_74_3,SCFI_75,SCFI_76,SCFI_80,SCFI_90,SCFI_101,SCFI_101_1,SCFI_101_3,SCFI_101_2,SCFI_102,SCFI_103,SCFI_103_1,SCFI_103_3,SCFI_103_2,SCFI_104,SCFI_01A,SCFI_02A,SCFI_03A,SCFI_04A,SCFI_04A1,SCFI_04A2,SCFI_05A,SCFI_06A,SCFI_07A,SCFI_09A,SCFI_11A,SCFI_12A,SCFI_13A,SCFI_14A,SCFI_15A,SCFI_20A,SCFI_30A,SCFI_31A,SCFI_32A,SCFI_32_A1,SCFI_32_A2,SCFI_32_A3,SCFI_34A,SCFI_33A,SCFI_35A,SCFI_35_A1,SCFI_36A,SCFI_37A,SCFI_40A,SCFI_41A,SCFI_42A,SCFI_42_1A,SCFI_42_2A,SCFI_42_3A,SCFI_43A,SCFI_44A,SCFI_45A,SCFI_45_1A,SCFI_46A,SCFI_47A,SCFI_8,SCFI_41,SCFI_08A,SCFI_10A,CREATED_DATE,UPDATED_DATE
22,2024-06-30,2024-08-14 00:00:00,S,VTSS,Y,0,24716562859.0,-26120645153.0,,,-25959144254.0,,,-161500899.0,,,,,,,,,,,,,,,,,,-14211280.0,-14211280.0,,,,,,,,,,,,,,,,5821224234.0,,,,,,,-1418293574.0,,64356164.0,-5618753.0,,3256402916.0,22510070173.0,,3715000.0,-92972188.0,44440907.0,,,,,27930199076.0,,,2000000.0,,,-283380930.0,,,,57832143025.0,,,,,,,225857063.0,225857063.0,,,,,,,,,,,,,58058000088.0,55141018334.0,10141018334.0,,45000000000.0,,113199018422.0,113199018422.0,,,,122905804140.0,-116278867750.0,,,,,,,573727742.0,,,,,160452133.0,-308435381.0,5318829830.0,814164683.0,814164683.0,814164683.0,,,,,,,,,,6132994513.0,6132994513.0,6132994513.0,,,,,,,,,,,,-1733851054.0,,2024-10-16 23:27:57.921834,2025-06-06 16:24:48.378531
23,2024-06-30,2024-08-14 00:00:00,S,HAC,Y,0,7792898530.0,-1107760267.0,381925177.0,,1070675845.0,,,-1432891600.0,,,5186753884.0,5186753884.0,,,,,,,,,,,,,,-20791455491.0,-20791455491.0,,,,,,,,,,,,94374909307.0,-40000000000.0,-1027303859.0,38000000000.0,-593791744.0,,,,,,,-8919563344.0,,1259522644.0,-6000000.0,,822712404.0,602105451.0,,-105003338.0,-56382909.0,-737719575.0,,643623760.0,,,-66594850.0,,,,,,-425473800.0,,,,83765040147.0,-2247960000.0,72727273.0,,,,,1360164327.0,-815068400.0,,,,,,,,,,,,,82949971747.0,8106040603.0,8106040603.0,,,,91056012350.0,6056012350.0,,85000000000.0,,1504726590390.0,-1469003227470.0,,,,,,,-35048934870.0,,-646721424.0,,,57821965780.0,-57836210410.0,13461996.0,99833159592.0,99833159592.0,96639204785.0,,,,31801707.0,,,,3162153100.0,,99846621588.0,99846621588.0,97722531297.0,,,,,29752718.0,,,2094337573.0,-2094337573.0,-1127469689.0,,,,2024-10-16 23:27:57.921834,2025-06-06 16:24:48.378531
24,2024-06-30,2024-08-14 00:00:00,S,NVSC,Y,0,18165833139.0,579894564.0,621021157.0,,,,,-53438100.0,12311507.0,,10568453620.0,10568453620.0,,,,,,,,,,,,,,-14773913300.0,-14773913300.0,,,,,,,,,,,,-2526507913.0,-18000000000.0,-737194445.0,,-97760387.0,,,,,,,-40264834822.0,43179429511.0,-1255800252.0,357019511.0,,198562446.0,-18758051046.0,,,-103826543.0,-734850000.0,,-36937499788.0,,,-180036055.0,,,,,,,-12558082.0,-4796204401.0,,-25724566799.0,-2308698600.0,,,,,,53438100.0,-2255260500.0,,,44170000000.0,,44170000000.0,-44170000000.0,,,-44170000000.0,,,,-27979827299.0,93006283802.0,66506283802.0,,26500000000.0,,65026456503.0,63626456503.0,,1400000000.0,,615657214100.0,-293381801820.0,,,,,,,-319630995018.0,,-1007368861.0,,,1557378374.0,-1557378374.0,1637048401.0,11955154769.0,11955154769.0,11955154769.0,,,,,,,,,,13592203170.0,13592203170.0,13592203170.0,,,,,,,,,,,140442622.0,,,2024-10-16 23:27:57.921834,2025-06-06 16:24:48.378531
25,2023-06-30,2023-08-14 00:00:00,S,KAFI,Y,0,40157099074.0,63359894460.0,2167713039.0,,,245959.0,,,61191935462.0,,3122479953.0,3122479953.0,,,,,,,,,,,,,,-52302527316.0,-52302527316.0,,,,,,,,,,,,-1305602478149.0,,-538687890584.0,,-814499438.0,,,,,,,54336946171.0,-40224038110.0,3386743609.0,-46600588.0,,-4219945639.0,2487223678.0,,,-2090259901.0,-1337750001.0,,-101091524.0,,,-185333781.0,,,,,,,-52538432064.0,-1722526194.0,,-1887333751299.0,-9518963500.0,,,,,,,-9518963500.0,,,32065657415232.0,,32065657415232.0,-30156112988894.0,,,-30156112988894.0,,-10780054361.0,1898764371977.0,1911657178.0,138844097096.0,138844097096.0,,,,140755754274.0,140755754274.0,,,,2657306594320.0,-2881824528860.0,,,,,,,6060879082986.0,,-221860978.0,,,103827364799.0,,58955628427.0,18801008066.0,18801008066.0,18801008066.0,,,,,,,,,,77756636493.0,77756636493.0,77756636493.0,,,,,,,,,,,26181216.0,-5881011023840.0,,2024-10-16 23:27:57.921834,2025-06-06 16:24:48.378531
26,2021-06-30,2021-08-27 00:00:00,S,TVS,Y,0,370751899238.0,-32871222875.0,1422087897.0,,,,,,44610684650.0,,58824569874.0,58824569874.0,,,,,,,,,,,,,,-16606915761.0,-16606915761.0,,,,,,,,,,,,-338184845939.0,-326709189405.0,-143485056791.0,-10792857089.0,-561419906.0,,,,,,,-607772621901.0,907489100.0,97799550487.0,2509279619.0,,-14430806411.0,-2410604565.0,,,1395645374.0,14545672433.0,,127662967640.0,,,-687425543.0,,,,,,9536418276.0,-40930075714.0,-31241872967.0,,-227674291425.0,-7950551000.0,,,,,,,-7950551000.0,,,3556730475680.0,,3556730475680.0,-3123262479080.0,,,-3123262479680.0,,-2170073310.0,431297922690.0,195673080265.0,130048049208.0,128048049208.0,,2000000000.0,,325721129473.0,325721129473.0,,,,1203844732100.0,-706890733560.0,,,,,,,3056093090409.0,,-213332394.0,,,39068828722.0,-7089306600.0,214906705135.0,161351884867.0,161351884867.0,161343116615.0,,,,8768252.0,,,,,,376258590002.0,376258590002.0,376249948695.0,,,,,8641307.0,,,,,-78903995422.0,47304509500.0,-3369906573542.0,,2024-10-16 23:27:57.921834,2025-06-06 16:24:48.378531
27,2023-06-30,2023-08-14 00:00:00,S,SJCS,Y,0,417415572.0,1994057873.0,905451231.0,,1526850245.0,,,,,,295629739.0,295629739.0,,,,,,,,,,,,,,-644208343.0,-644208343.0,,,,,,,,,,,,-26744361957.0,,-14601362955.0,,108008926.0,,,,,,,-44551590361.0,,,-626526400.0,,-4146579500.0,565333929.0,,,14735768.0,-425344616.0,,-4106204.0,,,-247070408.0,,,,,,,,,,-42488695520.0,-230000000.0,,,,,,,-230000000.0,,,,,,,,,,,,,-42718695520.0,108601028654.0,21601028654.0,,87000000000.0,,65882333134.0,65882333134.0,,,,126008431569.0,-132696289038.0,,,,,,,379435552828.0,,-27710488.0,,,3384594769.0,-3560840636.0,614296333.0,1867645748.0,1867645748.0,,,,,,1289048240.0,578597508.0,,,,2481942081.0,2481942081.0,2079590440.0,,,,,,402351641.0,,,,-438243603.0,1555683056.0,-371929442671.0,,2024-10-16 23:27:57.921834,2025-06-06 16:24:48.378531
28,2022-06-30,2022-08-12 00:00:00,S,JBSV,Y,0,18666777661.0,1725995984.0,490793714.0,,,,,,1235202270.0,,8324160.0,8324160.0,,,,,,,,,,,,,,-27519550.0,-27519550.0,,,,,,,,,,,,-159103022317.0,-75368029312.0,173461027022.0,,-31481.0,,,,,,,20373578255.0,,-12663077810.0,,,108697000.0,,,,-3511419.0,50000000.0,,28584072.0,,,601970389.0,,,,,,-900000.0,-1201962529.0,-2022451182.0,,-56246361102.0,-17555100200.0,,,,,,,-17555100200.0,,,174173007248.0,,174173007248.0,-138500373865.0,,,-138500373865.0,,,35672633383.0,-38128827919.0,40304939610.0,304939610.0,,40000000000.0,,2176111691.0,2176111691.0,,,,18488366.0,-27533030.0,,,,,,,8811173.0,,,,,9720460.0,,9486969.0,331631835.0,331631835.0,1685167.0,,,,329946668.0,,,,,,341118804.0,341118804.0,1686838.0,,,,,339431966.0,,,,,,-507231790.0,,,2024-10-16 23:27:57.921834,2025-06-06 16:24:48.378531
29,2023-06-30,2023-08-14 00:00:00,S,KSS,Y,0,70085047590.0,-6891281997.0,7414966327.0,,,,,-59442882.0,559958622.0,,2272208400.0,2272208400.0,,,,,,,,,,,,,,-2600733800.0,-2600733800.0,,,,,,,,,,,,-427543244000.0,,-94457492203.0,,-226344910.0,,,,,,,62865240193.0,688764974000.0,1687603459.0,706885100.0,,3250067407.0,4655122089.0,,37420750.0,-8746098773.0,-4207190152.0,,-190884076919.0,,,1583986950.0,,,,,,-843453340.0,-2365151594.0,,,23069911185.0,,,,,,,,,,,10259951455.0,,,-34592377846.0,,,,,,-24332426391.0,-1262515206.0,40620449915.0,40620449915.0,,,,39357934709.0,39357934709.0,,,,584009277793.0,-249204619530.0,,,,,,,-194597760527.0,,-419767587.0,,,3887936513793.0,-3887934927167.0,138182465235.0,5197030778.0,5197030778.0,5156367828.0,,,,,12891362.0,27771588.0,,,,143379496013.0,143379496013.0,143328872043.0,,,,21265756.0,,29358214.0,,,,-14806764064.0,-11208336872.0,-1606251540.0,,2024-10-16 23:27:57.921834,2025-06-06 16:24:48.378531
30,2023-06-30,2023-08-14 00:00:00,S,KBSV,Y,0,151826586001.0,204531632097.0,5374455294.0,,5003606132.0,-26844.0,,-2041974086.0,248200971133.0,,-1557543.0,-1554790.0,,,,,,,,,,,,,-2753.0,2341088221.0,2341058624.0,,,,,,,,,,29597.0,,22051555562.0,-2187117065924.0,192114007876.0,,-108000000.0,,,,,,,-2191916832693.0,,47771030939.0,,,-66758197435.0,-1561564016.0,,12466500.0,-1470097219.0,-277266305.0,,117173217074.0,,,-29685155925.0,,,857019789.0,,,-7332391675.0,-233434106754.0,-41518383714.0,,-1833219083917.0,-4226097490.0,,,,,,,-4226097490.0,,,13815797611551.0,,13815797611551.0,-12174507611551.0,,,-12174507611551.0,,,1641290000000.0,-196155181407.0,301883794321.0,101883794321.0,,200000000000.0,,105728612914.0,105728586070.0,,,26844.0,33209485897418.0,-41687837282156.0,,,,,,,8739230257369.0,,,,,,,148204761336.0,1276028109948.0,1276028109948.0,1266651472948.0,,,,9376637000.0,,,,,,1424232871284.0,1424232871284.0,1424232871284.0,,,,,,,,,,-52005399532.0,-2633901466.0,-112674111295.0,,2024-10-16 23:27:57.921834,2025-06-06 16:24:48.378531
31,2023-06-30,2023-08-11 00:00:00,S,TCBS,Y,0,999706208733.0,248898801123.0,11815962231.0,,-155949620.0,,,,383847071946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-677046000000.0,-827884237965.0,-4269366096638.0,8374603934.0,,,,,,,1248605009856.0,,158011534375.0,9213196747.0,,3450073687895.0,-240252940500.0,,-60000000.0,-8451857237.0,-54621336167.0,,-5383192677736.0,,,-13247170922.0,,,,,,,-412097537271.0,-343882266470.0,,-7355824088099.0,-72215000.0,,,,-3033431775000.0,,,-3033503990000.0,10242763500000.0,,21745105159041.0,,21745105159041.0,-18242439236642.0,,,-18242439236642.0,,,13745429422399.0,3356101344300.0,2404813202406.0,2404813202406.0,,,,5760914546706.0,5725914546706.0,,35000000000.0,,90318853597797.0,-90275033151817.0,,,,,,,206804614460795.0,,-27701846724.0,,,77472137317948.0,-77468246474439.0,2101559099243.0,2330045069459.0,2330045069459.0,2278125882711.0,,,,,,51919186748.0,,,,4431604168702.0,4431604168702.0,4427713325193.0,,,,,,3890843509.0,,,,-146608283434.0,,-204723064804317.0,,2024-10-16 23:27:57.921834,2025-06-06 16:24:48.378531
32,2023-06-30,2023-08-14 00:00:00,S,ASEANSEC,Y,0,21220005594.0,21751438246.0,394362217.0,,,,,,23610465753.0,,4309319174.0,4309319174.0,,,,,,,,,,,,,,34134173294.0,34134173294.0,,,,,,,,,,,,,82740000000.0,-205055050.0,,-1280107667.0,,,,,,,-6160623501.0,,-41016824734.0,-312997723.0,,4185506200.0,7247649263.0,,77046700.0,-1360360167.0,-4731434038.0,,-14750000.0,,,-13063775942.0,,,52502000.0,,,-2324184473.0,-23444027395.0,-15605691221.0,,75254312807.0,-5377000000.0,,,,,,,-5377000000.0,,,520000000000.0,,520000000000.0,-530000000000.0,,,-530000000000.0,,,-10000000000.0,59877312807.0,313505811919.0,288505811919.0,,25000000000.0,,373383124726.0,373383124726.0,,,,3759365205260.0,-331514948910.0,,,,,,,-3527339079829.0,-1285557299.0,,,,,,-100774380778.0,234682707321.0,234682707321.0,161103954104.0,,,,73450895000.0,,127858217.0,,,,133908326543.0,133908326543.0,90467085876.0,,,,,43310817450.0,130423217.0,,,,-2253389724.0,2895880746.0,,,2024-10-16 23:27:57.921834,2025-06-06 16:24:48.378531
33,2022-06-30,2022-08-11 00:00:00,S,VIX,Y,0,404369543152.0,-15013498789.0,450985290.0,,-3060256.0,,,-4136915357.0,33706306315.0,,135077994429.0,135077994429.0,,,,,,,,,,,,,,-223813515619.0,-223813515619.0,,,,,,,,,,,,-2691471215555.0,,2295522625648.0,,-1558182.0,,,,,,,300620523173.0,,31233274155.0,917463805.0,,-6651987300.0,50908065000.0,,,-7681787927.0,-3300000000.0,,-5029576625.0,,,-11072110919.0,,,,,,-2499931182.0,-54515237823.0,-89068831864.0,,-192434392158.0,,,,,,,450000000.0,450000000.0,4118927335000.0,,750000000000.0,,,-1400000000000.0,,,,,,3468927335000.0,3276942942842.0,80418561952.0,80418561952.0,,,,3357361504794.0,1357361504794.0,,2000000000000.0,,41614474126041.0,-41614474200600.0,,,,,,,49132253073955.0,,,,,,,-916839396690.0,1404129107783.0,,1404005283526.0,,,,122774140.0,1050117.0,,,,,487289711093.0,,487165961395.0,,,,985132.0,122764566.0,,,,487289711093.0,-45030814781.0,-344106562.0,-50049092396086.0,,2024-10-16 23:27:57.921834,2025-06-06 16:24:48.378531
34,2022-06-30,2022-08-01 00:00:00,S,PHS,Y,0,56696197125.0,57810258391.0,4164005901.0,,-375363779.0,39410000000.0,,0.0,30511957901.0,0.0,1697003609.0,1697003609.0,,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,1499200715.0,1499200715.0,,,,0.0,,,,,,0.0,,87826661.0,-146500000000.0,817672653242.0,0.0,-2456146701.0,,,,,,,117702659840.0,0.0,0.0,156600117438.0,0.0,335492611.0,-1548539201.0,,-11819000.0,-4512681311.0,0.0,0.0,-372196637652.0,,,-4292145781.0,,,0.0,,,0.0,-28798052319.0,-17845764451.0,,504175724706.0,-3175667000.0,0.0,,,0.0,0.0,0.0,-3175667000.0,0.0,0.0,7176208843754.0,0.0,0.0,-7294003843754.0,0.0,0.0,0.0,0.0,-32806948620.0,-150601948620.0,350398109086.0,324775589207.0,0.0,,0.0,0.0,675173698293.0,211050631505.0,,464123066788.0,0.0,34065922576583.0,-32025229863300.0,0.0,0.0,,,0.0,0.0,40093467851530.0,0.0,-803371246.0,0.0,0.0,0.0,0.0,158585502880.0,298101713984.0,298101713984.0,298101713984.0,,,,0.0,0.0,0.0,,0.0,0.0,456687216864.0,456687216864.0,456687216864.0,164933189124.0,,,,,,,,,-15900341632.0,-10061238670.0,-41974771690687.0,0.0,2024-10-16 23:27:57.921834,2025-06-06 16:24:48.378531
35,2022-06-30,2022-08-12 00:00:00,S,TVSI,Y,0,49295703388.0,10999721462.0,737802524.0,,,,,-245653499.0,10507572437.0,,5194172280.0,5194172280.0,,,,,,,,,,,,,,-12304805528.0,-12304805528.0,,,,,,,,,,,,-94526042096.0,95000000000.0,844723576342.0,-157504427123.0,-1744252471.0,,,,,,,53184791602.0,-251611800000.0,7049121966.0,412087118.0,,-5751540448.0,-61743482001.0,,143303000.0,-4910063658.0,-1228716814.0,,1534861462.0,,,-185038799.0,,,,,,-10000000.0,-10619368071.0,-69421923997.0,,339133451881.0,-110900000.0,,,,,,245653499.0,134753499.0,,,5656755000000.0,,5656755000000.0,-5778590000000.0,,,-5778590000000.0,,-111198648000.0,-233033648000.0,106234557380.0,149447591102.0,149447591102.0,,,,255682148482.0,255682148482.0,,,,11220957114142.0,-8755635979386.0,,,,,,,11418578563106.0,,-613416388.0,,,15586891870.0,-181339561001.0,-226986267351.0,343186828746.0,,343186116246.0,,,,,,712500.0,,,,116200561395.0,,116184011635.0,,,,,,16549760.0,,,116200561395.0,,-3657634131.0,-13944519879694.0,,2024-10-16 23:27:57.921834,2025-06-06 16:24:48.378531
36,2023-06-30,2023-08-14 00:00:00,S,SHS,Y,0,224548650436.0,32483990379.0,3970723662.0,,-4987714938.0,,,-2158313644.0,35659295299.0,,-17587553041.0,-17587553041.0,,,,,,,,,,,,,,146716124821.0,146716124821.0,,,,,,,,,,,,483283831359.0,170000000000.0,-1483511910140.0,94613333333.0,-371823574.0,,,,,,,-703199113780.0,,1363304302.0,227760811271.0,,-6660289171.0,-122971077219.0,,344747700.0,6977604344.0,-12474096977.0,,5986103485.0,,,2201848738.0,,,,,,-2714087682.0,-33466421271.0,-19197086739.0,,-317037901185.0,-1080000000.0,,,,,,2158313644.0,1078313644.0,,,3477000000000.0,,3477000000000.0,-3898000000000.0,,,-3898000000000.0,,,-421000000000.0,-736959587541.0,1039661871707.0,1039661871707.0,,,,302702284166.0,302702284166.0,,,,44992082295563.0,-34774903138403.0,,,,,,,-10685826700404.0,,-4295737167.0,,,4868727535789.0,-4868465967289.0,-472681711911.0,1309534815623.0,1309534815623.0,786530289831.0,,,,,522927021500.0,77504292.0,,,,836853103712.0,836853103712.0,392951560770.0,,,,443562470150.0,,339072792.0,,,,,-14363905539.0,,,2024-10-16 23:27:57.921834,2025-06-06 16:24:48.378531
37,2023-06-30,2023-08-14 00:00:00,S,RHBSEC,Y,0,-2554695797.0,1474355223.0,1007138100.0,,,-83822959.0,,,767255044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36300000000.0,-2129190483.0,,-94368410.0,,,,,,,-1080340574.0,,-9488222.0,1740224.0,,-16182327.0,-521261364.0,,,-56511295.0,-158489282.0,,-266918192.0,,,-515934567.0,,,,,,,-767255044.0,,,31255262164.0,,,,,,,,,,,124676038005.0,,124676038005.0,-154114173511.0,,,-154114173511.0,,,-29438135506.0,1817126658.0,2500784905.0,2500784905.0,,,,4317911563.0,2317911563.0,,2000000000.0,,444617280910.0,-427464600590.0,,,,,,,241866758937.0,,,,,,,-6910851161.0,13363493987.0,13363493987.0,13363493987.0,,,,,,,,,,6452642826.0,6452642826.0,6452642826.0,,,,,,,,,,-216214962.0,569461700.0,-265930290418.0,,2024-10-16 23:27:57.921834,2025-06-06 16:24:48.378531
38,2023-06-30,2023-08-14 00:00:00,S,SBS,Y,0,2195170294.0,10674821670.0,1645723133.0,,,,,-3803426524.0,12832525061.0,,6820793.0,6820793.0,,,,,,,,,,,,,,,,,,,,,,,,,,,37382071707.0,,-197207303730.0,,-2169163791.0,,,,,,,12876812757.0,734500000.0,56343860993.0,704992446.0,,,838670515.0,,809280.0,2804665160.0,-12747683436.0,,124932913519.0,,,-1214198655.0,,,,,,,-13274048061.0,,,2906648097.0,-104049000.0,,,,,,3803426524.0,3699377524.0,,,,,,,,,,,,,6606025621.0,13261395862.0,13261395862.0,,,,19867421483.0,19867421483.0,,,,7967107936540.0,-6386728553890.0,,,,,,,4936721235741.0,,-1327327053.0,,,,,298059141638.0,315738745452.0,315738745452.0,287619280358.0,,,,28119465094.0,,,,,,613797887090.0,613797887090.0,478648338086.0,,,,,135149549004.0,,,,,,-7100250607.0,-6217714149700.0,,2024-10-16 23:27:57.921834,2025-06-06 16:24:48.378531
39,2023-06-30,2023-08-11 00:00:00,S,YSVN,Y,0,64984043408.0,-24424876968.0,6271724300.0,,-325612.0,,,9350010.0,34552621684.0,,735787793.0,,,,,,,735787793.0,,,,,,,,,,,,,,,,,,,,,,-1528000000000.0,64146171988.0,,-917888418.0,,,,,,,41294954233.0,,33967655244.0,-137758329.0,,2581912.0,1336798364.0,,102698520.0,-9323319775.0,-16552165060.0,,1687734520.0,,,63897493.0,,,,,,,-36839260718.0,-11979576764.0,,-1470822461466.0,-443679600.0,,,,,,,-443679600.0,500000000000.0,,2642399000000.0,,,-2563292000000.0,,,,,,579107000000.0,-892159141066.0,1153935140644.0,403935140644.0,,750000000000.0,,261775999578.0,211775999578.0,,50000000000.0,,21031527984630.0,-23489735898420.0,,,,,,,15244737060787.0,,-1967070345.0,,,60770434970.0,-60705729000.0,64999068562.0,927127954243.0,927127954243.0,682939962110.0,,,,,,,,,,992127022805.0,992127022805.0,719949564246.0,272125633589.0,,,,,51824970.0,,,,-65258247350.0,-9674984676.0,-12719627714060.0,,2024-10-16 23:27:57.921834,2025-06-06 16:24:48.378531
40,2023-06-30,2023-08-09 00:00:00,S,CSI,Y,0,1625895621.0,-2527822477.0,366595832.0,,-2881161414.0,,,-13256895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2064633478.0,5848269533.0,13412054861.0,,-141494527.0,,,,,,,12124973765.0,,122148647.0,-2829209477.0,,,6797588.0,,,-182842400.0,50582460.0,,213800000.0,,,-956406122.0,,,,,,-303419476.0,,-1028673844.0,,11223046909.0,-47150000.0,,,,,,13256895.0,-33893105.0,,,,,,,,,,,,,11189153804.0,93379484831.0,93379484831.0,,,,104568638635.0,104568638635.0,,,,908830102453.0,-888941276227.0,,,,,,,215789305861.0,,-28487165.0,,,412800901.0,,-5599328880.0,36491988846.0,36491988846.0,36491988846.0,,,,,,,,,,30892659966.0,30892659966.0,20713794768.0,,,,10176867158.0,,1998040.0,,,,,-22000000.0,-241661774703.0,,2024-10-16 23:27:57.921834,2025-06-06 16:24:48.378531
41,2023-06-30,2023-08-14 00:00:00,S,MBS,Y,0,306843978278.0,116087333471.0,28746887233.0,,1105184190.0,-168000000.0,,,147094017991.0,,-703420447.0,-703420447.0,,,,,,,,,,,,,,5667920237.0,5667920237.0,,,,,,,,,,,,1534532987045.0,-273008493151.0,-1566576439330.0,15645391232.0,-1002105420.0,,,,,,,427895811539.0,,27225038322.0,2310551657.0,,39562650763.0,-20778305835.0,,371652550.0,-9834232375.0,1890025195.0,,-18739944073.0,,,19488502491.0,,,,,,,-181421750794.0,-92779926580.0,,-140617561995.0,-1955000000.0,10432397.0,,,,,1197769950.0,-746797653.0,,,19177044781002.0,,19177044781002.0,-19147325955498.0,,,-19147325955498.0,,,29718825504.0,-111645534144.0,194935879341.0,24935879341.0,,170000000000.0,,83290345197.0,83290245197.0,,,,73562669539580.0,-74160475103670.0,,,,,,,906281165186.0,-6404151823.0,,,,4561950518763.0,-4561327738763.0,302694229273.0,3079468867120.0,3079468867120.0,26581483036510.0,,,,,420477813704.0,842749906.0,,,,3382163096393.0,3382163096393.0,3137416138514.0,,,,243281427973.0,,1465529906.0,,,,-60690755943.0,-45398975231.0,,,2024-10-16 23:27:57.921834,2025-06-06 16:24:48.378531
42,2022-06-30,2022-08-12 00:00:00,S,HAC,Y,0,-63432282094.0,-13644310041.0,380561349.0,,-10073400000.0,0.0,,-1477499392.0,5273077301.0,0.0,77221233987.0,77221233987.0,,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,-1435024200.0,-1435024200.0,,,,0.0,,,,,,0.0,,-134337512737.0,0.0,43564790871.0,15073400000.0,-2289798012.0,,,,,,,-1290382348.0,0.0,9781345712.0,0.0,0.0,-4895490681.0,353147899.0,,-17039995.0,-123420179.0,-2930343131.0,0.0,35450070919.0,,,-633915284.0,,,0.0,,,-210649080.0,-5273077301.0,-6595331655.0,,-54011279882.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,211450000000.0,0.0,211450000000.0,-89450000000.0,0.0,0.0,-89450000000.0,0.0,-25686539890.0,96313460110.0,42302180228.0,2448782514.0,2448782514.0,,0.0,0.0,44750962742.0,28750962742.0,,16000000000.0,0.0,2749033897080.0,-2688298798980.0,0.0,0.0,,,0.0,0.0,-46480559938.0,-483228576.0,0.0,143078548225.0,-144155999928.0,0.0,0.0,12693857883.0,162408843844.0,162408843844.0,159977730928.0,,,,0.0,12732831.0,2418380085.0,,0.0,0.0,175102701727.0,175102701727.0,170359227044.0,0.0,,,0.0,3402546301.0,1340928382.0,0.0,0.0,0.0,-7747049299.0,362925120.0,0.0,0.0,2024-10-16 23:27:57.921834,2025-06-06 16:24:48.378531
43,2022-06-30,2022-08-12 00:00:00,S,EVS,Y,0,177212512298.0,39031481823.0,1629173666.0,,3761269550.0,,,-2054795325.0,35695833932.0,,184976868771.0,184976868771.0,,,,,,,,,,,,,,-150260641226.0,-150260641226.0,,,,,,,,,,,,48014293040.0,-105000000000.0,765110659690.0,-30310000000.0,-2346795037.0,,,,,,,349225248407.0,-87589015198.0,-6587473527.0,33116005840.0,,5970638100.0,-47095927109.0,,72389900.0,-4379891479.0,702054928.0,,-115219707622.0,,,-1020649003.0,,,,,,-1986390200.0,-57837216889.0,-50442281488.0,,600185470073.0,-9347179234.0,229090909.0,,,,,1825704416.0,-7292383909.0,,,751884827992.0,,751884827992.0,-1197315726975.0,,-1197315726975.0,,,,-445430898983.0,147462187181.0,205112252808.0,205112252808.0,,,,352574439989.0,352574439989.0,,,,24225962586450.0,-21485461204847.0,,,,,,,28139967062308.0,,,,,858301290053.0,-910725571993.0,-189291590993.0,502472756607.0,502472756607.0,224750899807.0,,,,225289162200.0,,52432694600.0,,,,313181165614.0,313181165614.0,175868953454.0,,,,,137303799500.0,8412660.0,,,,,6054554461.0,-31017335752964.0,,2024-10-16 23:27:57.921834,2025-06-06 16:24:48.378531
